HAUL_ID,CRUISE_ID,HAUL,STATION,GEAR_DEPTH,DEPTH_UNITS,TOTAL_WEIGHT,WEIGHT_UNITS,RECORDING_DEVICE,RECORDER,RECORD_TIMESTAMP,DATABASE_STATUS,STATUS_TIMESTAMP,DEVICE_RECORD_ID
127,755,203,"X2",,,,,"2cc8796ee90f5a1e","Zacher, Leah","05/27/2018 16:24:28",0,"05/27/2018 16:24:28",127
