HAUL_ID,CRUISE_ID,HAUL,STATION,GEAR_DEPTH,DEPTH_UNITS,TOTAL_WEIGHT,WEIGHT_UNITS,RECORDING_DEVICE,RECORDER,RECORD_TIMESTAMP,DATABASE_STATUS,STATUS_TIMESTAMP,DEVICE_RECORD_ID
40,756,60,"X80",,,22.00,"KG","f1f9206994e82d08","<not set>","06/02/2021 14:53:27",0,"06/02/2021 14:53:27",40
